Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAJAgen14_uff_E=1246.63,-10.6,27.695,31.114
6LU7_idAAJAgen14_uff_E=1246.63,-10.5,18.543,22.497
6LU7_idAAJAgen14_uff_E=1246.63,-10.4,19.956,22.894
6LU7_idAAJAgen14_uff_E=1246.63,-10.4,21.494,24.625
6LU7_idAAJBgen14_uff_E=1845.11,-10.6, 0.000, 0.000
6LU7_idAAJBgen14_uff_E=1845.11,-10.6, 1.989, 2.618
6LU7_idAAJBgen14_uff_E=1845.11,-10.5, 0.993, 3.009
6LU7_idAAJBgen14_uff_E=1845.11,-10.3, 1.827, 3.326
6LU7_idAAJBgen14_uff_E=1845.11,-10.2, 2.639, 4.701
6LU7_idAAJBgen14_uff_E=1845.11,-10.1,23.598,26.444
6LU7_idAAJBgen14_uff_E=1845.11,-10.1,38.840,42.470
6LU7_idAAJBgen14_uff_E=1845.11,-10.0, 3.180, 5.650
6LU7_idAAJBgen14_uff_E=1845.11,-10.0,33.850,37.762
6LU7_idAAJCgen14_uff_E=91.11, -4.9, 0.000, 0.000
6LU7_idAAJCgen14_uff_E=91.11, -4.8, 1.322, 2.356
6LU7_idAAJCgen14_uff_E=91.11, -4.7,13.988,17.815
6LU7_idAAJCgen14_uff_E=91.11, -4.5,26.047,27.621
6LU7_idAAJCgen14_uff_E=91.11, -4.5,15.669,19.201
6LU7_idAAJCgen14_uff_E=91.11, -4.4, 5.644, 8.619
6LU7_idAAJCgen14_uff_E=91.11, -4.3,22.448,25.344
6LU7_idAAJCgen14_uff_E=91.11, -4.3,35.815,38.874
6LU7_idAAJCgen14_uff_E=91.11, -4.3,26.376,28.821
6LU7_idAAJDgen14_uff_E=986.71, -4.9, 0.000, 0.000
6LU7_idAAJDgen14_uff_E=986.71, -4.5, 1.522, 2.145
6LU7_idAAJDgen14_uff_E=986.71, -4.4,24.801,25.572
6LU7_idAAJDgen14_uff_E=986.71, -4.3, 1.135, 2.345
6LU7_idAAJDgen14_uff_E=986.71, -4.2,17.880,18.282
6LU7_idAAJDgen14_uff_E=986.71, -4.2,24.009,25.765
6LU7_idAAJDgen14_uff_E=986.71, -4.2, 2.837, 4.133
6LU7_idAAJDgen14_uff_E=986.71, -4.2,18.096,18.607
6LU7_idAAJDgen14_uff_E=986.71, -4.2,24.006,25.741
6LU7_idAAJEgen14_uff_E=8.02, -3.3, 0.000, 0.000
6LU7_idAAJEgen14_uff_E=8.02, -3.2,23.309,23.547
6LU7_idAAJEgen14_uff_E=8.02, -3.2, 1.839, 2.185
6LU7_idAAJEgen14_uff_E=8.02, -3.1,36.460,36.810
6LU7_idAAJEgen14_uff_E=8.02, -3.0,19.676,19.952
6LU7_idAAJEgen14_uff_E=8.02, -3.0,27.793,28.326
6LU7_idAAJEgen14_uff_E=8.02, -2.9,37.057,37.404
6LU7_idAAJEgen14_uff_E=8.02, -2.9,28.994,29.272
6LU7_idAAJEgen14_uff_E=8.02, -2.9,25.276,25.731
6LU7_idAAJFgen14_uff_E=93.88, -3.7, 0.000, 0.000
6LU7_idAAJFgen14_uff_E=93.88, -3.6,30.183,31.052
6LU7_idAAJFgen14_uff_E=93.88, -3.4,30.719,31.155
6LU7_idAAJFgen14_uff_E=93.88, -3.3,24.551,24.892
6LU7_idAAJFgen14_uff_E=93.88, -3.3,18.112,18.760
6LU7_idAAJFgen14_uff_E=93.88, -3.3,18.788,19.533
6LU7_idAAJFgen14_uff_E=93.88, -3.2,51.253,52.095
6LU7_idAAJFgen14_uff_E=93.88, -3.1,18.769,19.598
6LU7_idAAJFgen14_uff_E=93.88, -3.1,24.509,25.021
6LU7_idAAJGgen14_uff_E=790.20, -3.2, 0.000, 0.000
6LU7_idAAJGgen14_uff_E=790.20, -3.2,19.534,21.418
6LU7_idAAJGgen14_uff_E=790.20, -3.1,30.976,32.082
6LU7_idAAJGgen14_uff_E=790.20, -3.1,19.553,20.823
6LU7_idAAJGgen14_uff_E=790.20, -3.0,31.249,32.472
6LU7_idAAJGgen14_uff_E=790.20, -2.9,53.366,54.979
6LU7_idAAJGgen14_uff_E=790.20, -2.8,42.108,43.591
6LU7_idAAJGgen14_uff_E=790.20, -2.8,25.021,25.499
6LU7_idAAJGgen14_uff_E=790.20, -2.8,32.232,33.457
6LU7_idAAJHgen14_uff_E=774.50, -9.6, 0.000, 0.000
6LU7_idAAJHgen14_uff_E=774.50, -9.5,25.352,28.562
6LU7_idAAJHgen14_uff_E=774.50, -9.4,16.368,18.743
6LU7_idAAJHgen14_uff_E=774.50, -9.2,23.277,25.942
6LU7_idAAJHgen14_uff_E=774.50, -9.1, 5.469, 8.650
6LU7_idAAJHgen14_uff_E=774.50, -9.1, 3.418, 8.433
6LU7_idAAJHgen14_uff_E=774.50, -9.1, 5.127, 9.556
6LU7_idAAJHgen14_uff_E=774.50, -9.0, 3.716, 7.048
6LU7_idAAJHgen14_uff_E=774.50, -9.0, 4.121, 9.249
6LU7_idAAJIgen14_uff_E=418.48, -5.1, 0.000, 0.000
6LU7_idAAJIgen14_uff_E=418.48, -5.0, 2.348, 4.045
6LU7_idAAJIgen14_uff_E=418.48, -4.6,15.326,18.382
6LU7_idAAJIgen14_uff_E=418.48, -4.6,32.931,35.124
6LU7_idAAJIgen14_uff_E=418.48, -4.5,13.366,16.273
6LU7_idAAJIgen14_uff_E=418.48, -4.5,13.930,16.757
6LU7_idAAJIgen14_uff_E=418.48, -4.5,31.549,33.760
6LU7_idAAJIgen14_uff_E=418.48, -4.5,27.840,30.014
6LU7_idAAJIgen14_uff_E=418.48, -4.4,55.370,57.735
6LU7_idAAJJgen14_uff_E=576.79, -8.2, 0.000, 0.000
6LU7_idAAJJgen14_uff_E=576.79, -8.0, 0.436, 1.488
6LU7_idAAJJgen14_uff_E=576.79, -7.7,21.366,24.010
6LU7_idAAJJgen14_uff_E=576.79, -7.4,20.468,23.068
6LU7_idAAJJgen14_uff_E=576.79, -7.3, 5.639, 7.620
6LU7_idAAJJgen14_uff_E=576.79, -7.2,21.809,24.624
6LU7_idAAJJgen14_uff_E=576.79, -7.1,25.653,27.821
6LU7_idAAJJgen14_uff_E=576.79, -6.9,23.299,25.898
6LU7_idAAJJgen14_uff_E=576.79, -6.8, 5.280, 8.472
6LU7_idAAJKgen14_uff_E=314.43,-11.9, 0.000, 0.000
6LU7_idAAJKgen14_uff_E=314.43,-11.8, 6.770,21.284
6LU7_idAAJKgen14_uff_E=314.43,-11.5, 3.291, 5.471
6LU7_idAAJKgen14_uff_E=314.43,-11.3, 2.444, 4.808
6LU7_idAAJKgen14_uff_E=314.43,-11.2,20.214,29.099
6LU7_idAAJKgen14_uff_E=314.43,-11.1, 5.247,19.912
6LU7_idAAJKgen14_uff_E=314.43,-11.0, 5.190,18.953
6LU7_idAAJKgen14_uff_E=314.43,-11.0, 5.001,20.050
6LU7_idAAJKgen14_uff_E=314.43,-10.8,24.766,25.493
6LU7_idAAJLgen14_uff_E=2605.75,-13.1, 0.000, 0.000
6LU7_idAAJLgen14_uff_E=2605.75,-13.1, 1.081,23.056
6LU7_idAAJLgen14_uff_E=2605.75,-11.7, 1.127, 2.127
6LU7_idAAJLgen14_uff_E=2605.75,-11.2, 4.361,28.743
6LU7_idAAJLgen14_uff_E=2605.75,-11.1,15.597,28.629
6LU7_idAAJLgen14_uff_E=2605.75,-10.9, 4.333,28.189
6LU7_idAAJLgen14_uff_E=2605.75,-10.5,20.961,24.355
6LU7_idAAJLgen14_uff_E=2605.75,-10.4,20.844,36.170
6LU7_idAAJLgen14_uff_E=2605.75,-10.3,13.503,23.629
6LU7_idAAJMgen14_uff_E=838.30, -9.1, 0.000, 0.000
6LU7_idAAJMgen14_uff_E=838.30, -9.0, 3.984, 8.599
6LU7_idAAJMgen14_uff_E=838.30, -8.7, 3.618, 6.093
6LU7_idAAJMgen14_uff_E=838.30, -8.7,19.441,22.138
6LU7_idAAJMgen14_uff_E=838.30, -8.7,19.408,21.837
6LU7_idAAJMgen14_uff_E=838.30, -8.7,31.641,34.975
6LU7_idAAJMgen14_uff_E=838.30, -8.7, 8.075,12.080
6LU7_idAAJMgen14_uff_E=838.30, -8.7,19.172,21.855
6LU7_idAAJMgen14_uff_E=838.30, -8.6,20.441,23.269
6LU7_idAAJNgen14_uff_E=364.49,-13.7, 0.000, 0.000
6LU7_idAAJNgen14_uff_E=364.49,-12.5, 0.795,15.387
6LU7_idAAJNgen14_uff_E=364.49,-12.1,25.333,35.226
6LU7_idAAJNgen14_uff_E=364.49,-11.6,10.286,20.775
6LU7_idAAJNgen14_uff_E=364.49,-11.2,25.936,41.316
6LU7_idAAJNgen14_uff_E=364.49,-11.1,28.877,30.923
6LU7_idAAJNgen14_uff_E=364.49,-11.1,23.308,28.153
6LU7_idAAJNgen14_uff_E=364.49,-10.9,25.831,40.059
6LU7_idAAJNgen14_uff_E=364.49,-10.8,29.221,41.669
6LU7_idAAJOgen14_uff_E=1017.52,-10.4, 0.000, 0.000
6LU7_idAAJOgen14_uff_E=1017.52,-10.1,16.322,20.395
6LU7_idAAJOgen14_uff_E=1017.52,-10.1, 5.672, 8.126
6LU7_idAAJOgen14_uff_E=1017.52,-10.0, 1.507, 1.648
6LU7_idAAJOgen14_uff_E=1017.52,-10.0, 1.238, 1.420
6LU7_idAAJOgen14_uff_E=1017.52, -9.9, 3.111, 5.769
6LU7_idAAJOgen14_uff_E=1017.52, -9.9, 4.082, 6.229
6LU7_idAAJOgen14_uff_E=1017.52, -9.9,35.003,38.665
6LU7_idAAJOgen14_uff_E=1017.52, -9.9,36.038,38.518
6LU7_idAAJPgen14_uff_E=234.62, -4.4, 0.000, 0.000
6LU7_idAAJPgen14_uff_E=234.62, -4.4, 1.565, 4.208
6LU7_idAAJPgen14_uff_E=234.62, -4.3, 1.695, 2.115
6LU7_idAAJPgen14_uff_E=234.62, -4.1, 2.640, 5.577
6LU7_idAAJPgen14_uff_E=234.62, -4.0, 2.236, 3.870
6LU7_idAAJPgen14_uff_E=234.62, -3.9, 2.240, 3.324
6LU7_idAAJPgen14_uff_E=234.62, -3.9, 2.183, 5.435
6LU7_idAAJPgen14_uff_E=234.62, -3.8, 1.924, 3.387
6LU7_idAAJPgen14_uff_E=234.62, -3.8,29.386,30.295
6LU7_idAAJRgen14_uff_E=93.64, -4.2, 0.000, 0.000
6LU7_idAAJRgen14_uff_E=93.64, -4.1,32.666,33.909
6LU7_idAAJRgen14_uff_E=93.64, -4.1, 1.727, 2.394
6LU7_idAAJRgen14_uff_E=93.64, -4.0,32.511,33.832
6LU7_idAAJRgen14_uff_E=93.64, -4.0,10.746,11.875
6LU7_idAAJRgen14_uff_E=93.64, -3.9,32.794,34.095
6LU7_idAAJRgen14_uff_E=93.64, -3.8,19.477,20.164
6LU7_idAAJRgen14_uff_E=93.64, -3.8, 9.261,10.515
6LU7_idAAJRgen14_uff_E=93.64, -3.8,18.946,19.728
6LU7_idAAJSgen14_uff_E=73.98, -5.1, 0.000, 0.000
6LU7_idAAJSgen14_uff_E=73.98, -5.0, 1.329, 2.081
6LU7_idAAJSgen14_uff_E=73.98, -4.9,20.169,21.620
6LU7_idAAJSgen14_uff_E=73.98, -4.8,23.304,24.862
6LU7_idAAJSgen14_uff_E=73.98, -4.7, 1.542, 5.333
6LU7_idAAJSgen14_uff_E=73.98, -4.7,22.307,24.010
6LU7_idAAJSgen14_uff_E=73.98, -4.7,22.428,24.056
6LU7_idAAJSgen14_uff_E=73.98, -4.6, 1.920, 5.885
6LU7_idAAJSgen14_uff_E=73.98, -4.6,18.860,19.322
6LU7_idAAJTgen14_uff_E=2.59, -3.4, 0.000, 0.000
6LU7_idAAJTgen14_uff_E=2.59, -3.3,19.048,20.082
6LU7_idAAJTgen14_uff_E=2.59, -3.3, 3.294, 4.853
6LU7_idAAJTgen14_uff_E=2.59, -3.2,17.559,18.665
6LU7_idAAJTgen14_uff_E=2.59, -3.2, 1.493, 3.667
6LU7_idAAJTgen14_uff_E=2.59, -3.2,38.701,39.449
6LU7_idAAJTgen14_uff_E=2.59, -3.1,13.309,14.314
6LU7_idAAJTgen14_uff_E=2.59, -3.1,14.078,14.343
6LU7_idAAJTgen14_uff_E=2.59, -3.1,18.893,19.839
6LU7_idAAJUgen14_uff_E=614.83,-14.4, 0.000, 0.000
6LU7_idAAJUgen14_uff_E=614.83,-13.8, 0.915,13.116
6LU7_idAAJUgen14_uff_E=614.83,-13.1, 1.614,13.182
6LU7_idAAJUgen14_uff_E=614.83,-12.3,22.481,26.892
6LU7_idAAJUgen14_uff_E=614.83,-12.1,23.036,33.107
6LU7_idAAJUgen14_uff_E=614.83,-12.0,23.622,34.011
6LU7_idAAJUgen14_uff_E=614.83,-11.8,22.750,35.032
6LU7_idAAJUgen14_uff_E=614.83,-11.8,23.638,32.967
6LU7_idAAJUgen14_uff_E=614.83,-11.7,29.776,37.059
6LU7_idAAJVgen14_uff_E=105.38, -4.1, 0.000, 0.000
6LU7_idAAJVgen14_uff_E=105.38, -4.0,30.273,31.669
6LU7_idAAJVgen14_uff_E=105.38, -4.0, 1.349, 2.451
6LU7_idAAJVgen14_uff_E=105.38, -4.0,26.223,27.974
6LU7_idAAJVgen14_uff_E=105.38, -4.0,30.723,32.041
6LU7_idAAJVgen14_uff_E=105.38, -3.9,17.714,18.550
6LU7_idAAJVgen14_uff_E=105.38, -3.9,26.509,28.106
6LU7_idAAJVgen14_uff_E=105.38, -3.8,17.742,18.594
6LU7_idAAJVgen14_uff_E=105.38, -3.7,29.896,32.606
6LU7_idAAJWgen14_uff_E=180.97, -3.7, 0.000, 0.000
6LU7_idAAJWgen14_uff_E=180.97, -3.6,18.163,19.586
6LU7_idAAJWgen14_uff_E=180.97, -3.6,33.452,34.805
6LU7_idAAJWgen14_uff_E=180.97, -3.6, 2.278, 2.911
6LU7_idAAJWgen14_uff_E=180.97, -3.6,18.246,18.796
6LU7_idAAJWgen14_uff_E=180.97, -3.5, 2.203, 3.682
6LU7_idAAJWgen14_uff_E=180.97, -3.5,18.394,19.449
6LU7_idAAJWgen14_uff_E=180.97, -3.5,19.399,20.113
6LU7_idAAJWgen14_uff_E=180.97, -3.4, 2.275, 3.561
6LU7_idAAJXgen14_uff_E=1317.93,-10.3, 0.000, 0.000
6LU7_idAAJXgen14_uff_E=1317.93,-10.2,38.883,42.183
6LU7_idAAJXgen14_uff_E=1317.93,-10.2,32.331,35.952
6LU7_idAAJXgen14_uff_E=1317.93,-10.1,42.097,45.640
6LU7_idAAJXgen14_uff_E=1317.93,-10.0,36.671,38.709
6LU7_idAAJXgen14_uff_E=1317.93, -9.9, 5.652,11.542
6LU7_idAAJXgen14_uff_E=1317.93, -9.9,31.344,35.174
6LU7_idAAJXgen14_uff_E=1317.93, -9.9,41.754,45.278
6LU7_idAAJXgen14_uff_E=1317.93, -9.7,30.278,33.117
6LU7_idAAJYgen14_uff_E=1622.55,-10.6, 0.000, 0.000
6LU7_idAAJYgen14_uff_E=1622.55,-10.3, 3.839, 8.609
6LU7_idAAJYgen14_uff_E=1622.55,-10.2, 4.000, 8.403
6LU7_idAAJYgen14_uff_E=1622.55,-10.1, 2.657, 9.510
6LU7_idAAJYgen14_uff_E=1622.55,-10.0,27.948,31.856
6LU7_idAAJYgen14_uff_E=1622.55, -9.9,21.568,24.857
6LU7_idAAJYgen14_uff_E=1622.55, -9.6, 2.806,10.548
6LU7_idAAJYgen14_uff_E=1622.55, -9.5,29.570,33.034
6LU7_idAAJYgen14_uff_E=1622.55, -9.4,22.257,25.342
6LU7_idAAJZgen14_uff_E=143.88, -6.3, 0.000, 0.000
6LU7_idAAJZgen14_uff_E=143.88, -6.1,13.353,14.472
6LU7_idAAJZgen14_uff_E=143.88, -6.1,20.252,21.923
6LU7_idAAJZgen14_uff_E=143.88, -6.0,20.812,22.592
6LU7_idAAJZgen14_uff_E=143.88, -6.0,15.381,18.067
6LU7_idAAJZgen14_uff_E=143.88, -5.9,15.152,17.204
6LU7_idAAJZgen14_uff_E=143.88, -5.9,34.042,35.839
6LU7_idAAJZgen14_uff_E=143.88, -5.7,33.335,34.633
6LU7_idAAJZgen14_uff_E=143.88, -5.7,17.500,20.272
6LU7_idAAKAgen14_uff_E=1264.60,-15.1, 0.000, 0.000
6LU7_idAAKAgen14_uff_E=1264.60,-14.0, 1.387,36.044
6LU7_idAAKAgen14_uff_E=1264.60,-13.3,23.217,25.225
6LU7_idAAKBgen14_uff_E=855.97,-10.6, 0.000, 0.000
6LU7_idAAKBgen14_uff_E=855.97,-10.1,10.020,13.073
6LU7_idAAKBgen14_uff_E=855.97, -9.7, 5.232, 7.850
6LU7_idAAKBgen14_uff_E=855.97, -9.7, 2.183, 4.109
6LU7_idAAKBgen14_uff_E=855.97, -9.6,16.776,21.363
6LU7_idAAKBgen14_uff_E=855.97, -9.5, 4.549, 9.697
6LU7_idAAKBgen14_uff_E=855.97, -9.4, 2.956, 7.122
6LU7_idAAKBgen14_uff_E=855.97, -9.3, 1.874, 2.162
6LU7_idAAKBgen14_uff_E=855.97, -9.3, 4.457, 6.480
6LU7_idAAKCgen14_uff_E=2181.50, -9.5, 0.000, 0.000
6LU7_idAAKCgen14_uff_E=2181.50, -9.4,19.691,24.849
6LU7_idAAKCgen14_uff_E=2181.50, -9.3, 5.942,11.206
6LU7_idAAKCgen14_uff_E=2181.50, -9.3,11.997,15.541
6LU7_idAAKCgen14_uff_E=2181.50, -9.3,18.577,22.057
6LU7_idAAKCgen14_uff_E=2181.50, -9.1, 3.430, 6.679
6LU7_idAAKCgen14_uff_E=2181.50, -9.1,11.896,15.079
6LU7_idAAKCgen14_uff_E=2181.50, -9.0, 6.589,10.602
6LU7_idAAKCgen14_uff_E=2181.50, -9.0,19.261,22.731
6LU7_idAAKDgen14_uff_E=737.38,-10.5, 0.000, 0.000
6LU7_idAAKDgen14_uff_E=737.38,-10.5, 3.182, 5.068
6LU7_idAAKDgen14_uff_E=737.38,-10.3, 5.754,10.221
6LU7_idAAKDgen14_uff_E=737.38,-10.2, 2.906, 4.335
6LU7_idAAKDgen14_uff_E=737.38,-10.0, 3.342, 5.389
6LU7_idAAKDgen14_uff_E=737.38,-10.0, 4.750, 9.108
6LU7_idAAKDgen14_uff_E=737.38, -9.9,36.105,39.454
6LU7_idAAKDgen14_uff_E=737.38, -9.9,35.253,37.772
6LU7_idAAKDgen14_uff_E=737.38, -9.9,36.231,39.311
6LU7_idAAKEgen14_uff_E=697.29, -9.9, 0.000, 0.000
6LU7_idAAKEgen14_uff_E=697.29, -9.4, 4.662, 7.654
6LU7_idAAKEgen14_uff_E=697.29, -9.2, 4.420, 8.899
6LU7_idAAKEgen14_uff_E=697.29, -9.2, 2.444, 3.681
6LU7_idAAKEgen14_uff_E=697.29, -9.0,19.333,23.278
6LU7_idAAKEgen14_uff_E=697.29, -9.0, 8.870,12.104
6LU7_idAAKEgen14_uff_E=697.29, -9.0, 4.617, 9.961
6LU7_idAAKEgen14_uff_E=697.29, -9.0, 2.845, 3.937
6LU7_idAAKEgen14_uff_E=697.29, -8.9,34.561,37.628
6LU7_idAAKFgen14_uff_E=65.01, -4.4, 0.000, 0.000
6LU7_idAAKFgen14_uff_E=65.01, -4.3, 1.080, 2.266
6LU7_idAAKFgen14_uff_E=65.01, -4.2,30.554,32.465
6LU7_idAAKFgen14_uff_E=65.01, -4.1,30.757,32.539
6LU7_idAAKFgen14_uff_E=65.01, -4.1,17.732,18.282
6LU7_idAAKFgen14_uff_E=65.01, -4.1,17.614,18.350
6LU7_idAAKFgen14_uff_E=65.01, -4.0,31.089,33.051
6LU7_idAAKFgen14_uff_E=65.01, -4.0,17.940,18.556
6LU7_idAAKFgen14_uff_E=65.01, -3.8,25.923,27.386
6LU7_idAAKGgen14_uff_E=825.94, -9.7, 0.000, 0.000
6LU7_idAAKGgen14_uff_E=825.94, -9.7,24.889,27.827
6LU7_idAAKGgen14_uff_E=825.94, -9.3,22.404,25.018
6LU7_idAAKGgen14_uff_E=825.94, -9.3, 4.574, 6.737
6LU7_idAAKGgen14_uff_E=825.94, -9.2,24.084,26.874
6LU7_idAAKGgen14_uff_E=825.94, -9.2,25.511,28.370
6LU7_idAAKGgen14_uff_E=825.94, -9.2,24.995,28.001
6LU7_idAAKGgen14_uff_E=825.94, -9.2, 2.825, 3.793
6LU7_idAAKGgen14_uff_E=825.94, -9.1, 1.375, 2.604
6LU7_idAAKHgen14_uff_E=90.12, -3.8, 0.000, 0.000
6LU7_idAAKHgen14_uff_E=90.12, -3.7,27.796,28.501
6LU7_idAAKHgen14_uff_E=90.12, -3.6,53.680,56.297
6LU7_idAAKHgen14_uff_E=90.12, -3.6, 1.966, 2.741
6LU7_idAAKHgen14_uff_E=90.12, -3.6,54.404,56.431
6LU7_idAAKHgen14_uff_E=90.12, -3.6,33.381,35.640
6LU7_idAAKHgen14_uff_E=90.12, -3.6,27.173,28.133
6LU7_idAAKHgen14_uff_E=90.12, -3.6,25.969,27.465
6LU7_idAAKHgen14_uff_E=90.12, -3.4,25.739,27.533
6LU7_idAAKIgen14_uff_E=-1.85, -3.5, 0.000, 0.000
6LU7_idAAKIgen14_uff_E=-1.85, -3.5, 1.131, 4.210
6LU7_idAAKIgen14_uff_E=-1.85, -3.5, 0.960, 3.930
6LU7_idAAKIgen14_uff_E=-1.85, -3.3,30.425,31.986
6LU7_idAAKIgen14_uff_E=-1.85, -3.3,29.805,31.106
6LU7_idAAKIgen14_uff_E=-1.85, -3.3,53.071,54.725
6LU7_idAAKIgen14_uff_E=-1.85, -3.3,18.847,20.601
6LU7_idAAKIgen14_uff_E=-1.85, -3.2,56.553,58.216
6LU7_idAAKIgen14_uff_E=-1.85, -3.1,31.289,32.863
6LU7_idAAKJgen14_uff_E=74.98, -4.2, 0.000, 0.000
6LU7_idAAKJgen14_uff_E=74.98, -4.1,25.260,26.458
6LU7_idAAKJgen14_uff_E=74.98, -3.9,17.603,18.417
6LU7_idAAKJgen14_uff_E=74.98, -3.9,38.617,41.878
6LU7_idAAKJgen14_uff_E=74.98, -3.9,33.804,35.687
6LU7_idAAKJgen14_uff_E=74.98, -3.9,26.089,26.903
6LU7_idAAKJgen14_uff_E=74.98, -3.9,24.986,26.554
6LU7_idAAKJgen14_uff_E=74.98, -3.9,52.076,54.580
6LU7_idAAKJgen14_uff_E=74.98, -3.8, 2.027, 2.588
6LU7_idAAKKgen14_uff_E=883.12,-10.8, 0.000, 0.000
6LU7_idAAKKgen14_uff_E=883.12,-10.6, 0.665, 1.946
6LU7_idAAKKgen14_uff_E=883.12, -9.3, 4.543, 7.005
6LU7_idAAKKgen14_uff_E=883.12, -9.3, 4.089, 5.996
6LU7_idAAKKgen14_uff_E=883.12, -9.3,22.019,24.803
6LU7_idAAKKgen14_uff_E=883.12, -9.2,21.743,24.007
6LU7_idAAKKgen14_uff_E=883.12, -9.2,22.027,26.104
6LU7_idAAKKgen14_uff_E=883.12, -8.9, 2.968, 4.598
6LU7_idAAKKgen14_uff_E=883.12, -8.7, 3.172, 5.669
6LU7_idAAKLgen14_uff_E=686.74,-10.3, 0.000, 0.000
6LU7_idAAKLgen14_uff_E=686.74,-10.1,20.014,24.092
6LU7_idAAKLgen14_uff_E=686.74, -9.7,21.632,24.559
6LU7_idAAKLgen14_uff_E=686.74, -9.7,21.796,24.940
6LU7_idAAKLgen14_uff_E=686.74, -9.6,24.273,27.624
6LU7_idAAKLgen14_uff_E=686.74, -9.5, 3.786, 5.890
6LU7_idAAKLgen14_uff_E=686.74, -9.5,22.102,24.941
6LU7_idAAKLgen14_uff_E=686.74, -9.4,21.826,25.819
6LU7_idAAKLgen14_uff_E=686.74, -9.3,21.827,25.595
6LU7_idAAKMgen14_uff_E=275.33, -4.1, 0.000, 0.000
6LU7_idAAKMgen14_uff_E=275.33, -4.1,18.923,19.959
6LU7_idAAKMgen14_uff_E=275.33, -4.0,31.217,32.237
6LU7_idAAKMgen14_uff_E=275.33, -4.0, 8.479, 9.198
6LU7_idAAKMgen14_uff_E=275.33, -3.9, 1.464, 2.043
6LU7_idAAKMgen14_uff_E=275.33, -3.8,31.358,32.288
6LU7_idAAKMgen14_uff_E=275.33, -3.8, 2.390, 3.378
6LU7_idAAKMgen14_uff_E=275.33, -3.8, 2.108, 3.906
6LU7_idAAKMgen14_uff_E=275.33, -3.6,29.347,30.551
6LU7_idAAKNgen14_uff_E=1404.87,-12.2, 0.000, 0.000
6LU7_idAAKNgen14_uff_E=1404.87,-12.1, 1.738, 2.742
6LU7_idAAKNgen14_uff_E=1404.87,-12.0, 0.646, 1.914
6LU7_idAAKNgen14_uff_E=1404.87,-11.8, 4.491, 5.761
6LU7_idAAKNgen14_uff_E=1404.87,-11.1, 1.558, 1.974
6LU7_idAAKNgen14_uff_E=1404.87,-10.7,28.351,32.677
6LU7_idAAKNgen14_uff_E=1404.87,-10.6, 4.145, 7.518
6LU7_idAAKNgen14_uff_E=1404.87,-10.5,22.114,26.715
6LU7_idAAKNgen14_uff_E=1404.87,-10.3, 5.292,10.010
6LU7_idAAKOgen14_uff_E=59.45, -4.3, 0.000, 0.000
6LU7_idAAKOgen14_uff_E=59.45, -4.3, 1.110, 2.165
6LU7_idAAKOgen14_uff_E=59.45, -4.2,31.133,32.643
6LU7_idAAKOgen14_uff_E=59.45, -4.2,18.015,18.529
6LU7_idAAKOgen14_uff_E=59.45, -4.1,17.954,18.748
6LU7_idAAKOgen14_uff_E=59.45, -4.1,31.469,33.007
6LU7_idAAKOgen14_uff_E=59.45, -3.9,27.231,28.653
6LU7_idAAKOgen14_uff_E=59.45, -3.9,17.998,18.760
6LU7_idAAKOgen14_uff_E=59.45, -3.7,26.581,27.680
6LU7_idAAKPgen14_uff_E=148.58, -5.1, 0.000, 0.000
6LU7_idAAKPgen14_uff_E=148.58, -4.9, 1.695, 6.692
6LU7_idAAKPgen14_uff_E=148.58, -4.8,16.759,19.245
6LU7_idAAKPgen14_uff_E=148.58, -4.8,17.481,20.918
6LU7_idAAKPgen14_uff_E=148.58, -4.6, 3.339, 4.503
6LU7_idAAKPgen14_uff_E=148.58, -4.5, 8.397,11.276
6LU7_idAAKPgen14_uff_E=148.58, -4.5,22.843,25.131
6LU7_idAAKPgen14_uff_E=148.58, -4.5, 7.053, 9.549
6LU7_idAAKPgen14_uff_E=148.58, -4.4,24.606,26.372
6LU7_idAAKQgen14_uff_E=143.50, -4.4, 0.000, 0.000
6LU7_idAAKQgen14_uff_E=143.50, -4.2,39.988,40.622
6LU7_idAAKQgen14_uff_E=143.50, -4.1,40.356,40.985
6LU7_idAAKQgen14_uff_E=143.50, -4.1,56.588,57.127
6LU7_idAAKQgen14_uff_E=143.50, -4.0,35.969,36.168
6LU7_idAAKQgen14_uff_E=143.50, -3.9,41.707,42.381
6LU7_idAAKQgen14_uff_E=143.50, -3.8,13.119,13.808
6LU7_idAAKQgen14_uff_E=143.50, -3.8,41.770,42.476
6LU7_idAAKQgen14_uff_E=143.50, -3.7,19.738,20.513
6LU7_idAAKRgen14_uff_E=73.96, -4.3, 0.000, 0.000
6LU7_idAAKRgen14_uff_E=73.96, -4.2, 1.530, 4.998
6LU7_idAAKRgen14_uff_E=73.96, -4.2,31.872,33.454
6LU7_idAAKRgen14_uff_E=73.96, -4.2,32.550,34.162
6LU7_idAAKRgen14_uff_E=73.96, -4.0, 1.544, 2.378
6LU7_idAAKRgen14_uff_E=73.96, -4.0,32.055,33.718
6LU7_idAAKRgen14_uff_E=73.96, -4.0, 1.270, 4.629
6LU7_idAAKRgen14_uff_E=73.96, -3.9,19.017,20.896
6LU7_idAAKRgen14_uff_E=73.96, -3.8,19.514,20.301
6LU7_idAAKSgen14_uff_E=161.43, -5.2, 0.000, 0.000
