Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idABJEgen4_uff_E=659.41, -7.5,17.909,22.134
6LU7_idABJFgen0_uff_E=292.86, -8.0, 0.000, 0.000
6LU7_idABJFgen0_uff_E=292.86, -7.9, 2.186, 5.061
6LU7_idABJFgen0_uff_E=292.86, -7.5, 3.163, 7.119
6LU7_idABJFgen0_uff_E=292.86, -7.3,19.846,22.841
6LU7_idABJFgen0_uff_E=292.86, -7.3,19.001,20.473
6LU7_idABJFgen0_uff_E=292.86, -7.3,21.020,25.343
6LU7_idABJFgen0_uff_E=292.86, -7.1, 3.867, 8.640
6LU7_idABJFgen0_uff_E=292.86, -7.1, 3.776, 8.568
6LU7_idABJFgen0_uff_E=292.86, -7.0,20.287,23.901
6LU7_idABJHgen5_uff_E=1293.89, -7.0, 0.000, 0.000
6LU7_idABJHgen5_uff_E=1293.89, -6.8,18.177,20.503
6LU7_idABJHgen5_uff_E=1293.89, -6.8, 4.613, 7.558
6LU7_idABJHgen5_uff_E=1293.89, -6.8, 3.787, 7.657
6LU7_idABJHgen5_uff_E=1293.89, -6.5,18.018,19.615
6LU7_idABJHgen5_uff_E=1293.89, -6.5,17.800,19.513
6LU7_idABJHgen5_uff_E=1293.89, -6.5,28.774,31.593
6LU7_idABJHgen5_uff_E=1293.89, -6.5, 4.110, 5.489
6LU7_idABJHgen5_uff_E=1293.89, -6.4,31.528,34.256
6LU7_idABJJgen3_uff_E=294.11, -8.2, 0.000, 0.000
6LU7_idABJJgen3_uff_E=294.11, -7.7, 1.905, 2.670
6LU7_idABJJgen3_uff_E=294.11, -7.7,16.582,17.613
6LU7_idABJJgen3_uff_E=294.11, -7.6, 1.860, 2.655
6LU7_idABJJgen3_uff_E=294.11, -7.6, 3.574,13.175
6LU7_idABJJgen3_uff_E=294.11, -7.5,16.785,20.660
6LU7_idABJJgen3_uff_E=294.11, -7.2,16.969,19.973
6LU7_idABJJgen3_uff_E=294.11, -7.2, 3.465, 6.655
6LU7_idABJJgen3_uff_E=294.11, -6.8, 1.640, 2.421
6LU7_idABJKgen5_uff_E=593.17, -6.3, 0.000, 0.000
6LU7_idABJKgen5_uff_E=593.17, -6.3, 2.927, 4.012
6LU7_idABJKgen5_uff_E=593.17, -6.3, 1.505, 2.638
6LU7_idABJKgen5_uff_E=593.17, -6.1,31.291,33.489
6LU7_idABJKgen5_uff_E=593.17, -6.0,48.356,51.126
6LU7_idABJKgen5_uff_E=593.17, -5.9,38.418,40.402
6LU7_idABJKgen5_uff_E=593.17, -5.7, 1.539, 2.099
6LU7_idABJKgen5_uff_E=593.17, -5.7,37.730,39.206
6LU7_idABJKgen5_uff_E=593.17, -5.5,14.428,17.851
6LU7_idABJMgen4_uff_E=852.17, -8.0, 0.000, 0.000
6LU7_idABJMgen4_uff_E=852.17, -8.0, 4.343, 7.150
6LU7_idABJMgen4_uff_E=852.17, -7.9,20.831,22.316
6LU7_idABJMgen4_uff_E=852.17, -7.7,20.799,22.134
6LU7_idABJMgen4_uff_E=852.17, -7.7,20.618,21.975
6LU7_idABJMgen4_uff_E=852.17, -7.6, 4.325, 6.398
6LU7_idABJMgen4_uff_E=852.17, -7.6, 3.206, 3.871
6LU7_idABJMgen4_uff_E=852.17, -7.3, 9.255,10.283
6LU7_idABJMgen4_uff_E=852.17, -7.3, 5.561, 6.877
6LU7_idABJVgen4_uff_E=487.30, -8.7, 0.000, 0.000
6LU7_idABJVgen4_uff_E=487.30, -8.2,37.425,40.212
6LU7_idABJVgen4_uff_E=487.30, -8.0,36.325,39.340
6LU7_idABJVgen4_uff_E=487.30, -8.0,38.772,41.763
6LU7_idABJVgen4_uff_E=487.30, -7.9,41.598,44.418
6LU7_idABJVgen4_uff_E=487.30, -7.8,33.651,36.495
6LU7_idABJVgen4_uff_E=487.30, -7.7,39.130,41.862
6LU7_idABJVgen4_uff_E=487.30, -7.7,31.135,33.528
6LU7_idABJVgen4_uff_E=487.30, -7.7,36.680,39.118
6LU7_idABJWgen4_uff_E=541.90, -8.5, 0.000, 0.000
6LU7_idABJWgen4_uff_E=541.90, -8.4, 3.627, 7.013
6LU7_idABJWgen4_uff_E=541.90, -7.6,21.614,24.934
6LU7_idABJWgen4_uff_E=541.90, -7.2, 4.250, 7.962
6LU7_idABJWgen4_uff_E=541.90, -7.2,22.785,25.818
6LU7_idABJWgen4_uff_E=541.90, -7.2,21.957,25.128
6LU7_idABJWgen4_uff_E=541.90, -7.0,24.701,27.766
6LU7_idABJWgen4_uff_E=541.90, -6.9, 4.749, 7.434
6LU7_idABJWgen4_uff_E=541.90, -6.8,23.722,26.837
6LU7_idABJYgen4_uff_E=512.74, -9.0, 0.000, 0.000
6LU7_idABJYgen4_uff_E=512.74, -8.7,19.457,24.095
6LU7_idABJYgen4_uff_E=512.74, -8.5,20.614,23.920
6LU7_idABJYgen4_uff_E=512.74, -8.5,19.565,24.950
6LU7_idABJYgen4_uff_E=512.74, -8.4,23.007,27.638
6LU7_idABJYgen4_uff_E=512.74, -8.2,21.725,27.576
6LU7_idABJYgen4_uff_E=512.74, -8.1,20.611,26.380
6LU7_idABJYgen4_uff_E=512.74, -8.1, 6.836,18.596
6LU7_idABJYgen4_uff_E=512.74, -8.1, 4.742,16.292
6LU7_idABJZgen3_uff_E=723.83,-10.1, 0.000, 0.000
6LU7_idABJZgen3_uff_E=723.83, -8.9, 2.182, 4.949
6LU7_idABJZgen3_uff_E=723.83, -8.2, 4.300, 6.905
6LU7_idABJZgen3_uff_E=723.83, -7.8,21.389,23.729
6LU7_idABJZgen3_uff_E=723.83, -7.8, 4.409, 7.357
6LU7_idABJZgen3_uff_E=723.83, -7.6, 2.805, 4.165
6LU7_idABJZgen3_uff_E=723.83, -7.6,23.779,26.268
6LU7_idABJZgen3_uff_E=723.83, -7.5,20.013,21.812
6LU7_idABJZgen3_uff_E=723.83, -7.5,21.637,23.672
6LU7_idABKJgen5_uff_E=526.67, -7.0, 0.000, 0.000
6LU7_idABKJgen5_uff_E=526.67, -6.8, 1.589, 6.727
6LU7_idABKJgen5_uff_E=526.67, -6.8, 1.684, 6.702
6LU7_idABKJgen5_uff_E=526.67, -6.6, 2.854, 7.867
6LU7_idABKJgen5_uff_E=526.67, -6.6, 3.758, 5.707
6LU7_idABKJgen5_uff_E=526.67, -6.5,19.077,21.141
6LU7_idABKJgen5_uff_E=526.67, -6.4,19.575,22.747
6LU7_idABKJgen5_uff_E=526.67, -6.3, 2.681, 5.646
6LU7_idABKJgen5_uff_E=526.67, -6.2,18.890,20.900
6LU7_idABKLgen0_uff_E=274.48, -6.3, 0.000, 0.000
6LU7_idABKLgen0_uff_E=274.48, -6.0,15.147,17.861
6LU7_idABKLgen0_uff_E=274.48, -5.9, 0.830, 2.411
6LU7_idABKLgen0_uff_E=274.48, -5.8,30.715,33.600
6LU7_idABKLgen0_uff_E=274.48, -5.7, 2.664, 4.350
6LU7_idABKLgen0_uff_E=274.48, -5.6, 2.625, 4.691
6LU7_idABKLgen0_uff_E=274.48, -5.5, 2.330, 4.327
6LU7_idABKLgen0_uff_E=274.48, -5.5,17.405,19.946
6LU7_idABKLgen0_uff_E=274.48, -5.4,10.669,13.060
6LU7_idABKMgen4_uff_E=241.16, -8.4, 0.000, 0.000
6LU7_idABKMgen4_uff_E=241.16, -8.3, 0.123, 1.320
6LU7_idABKMgen4_uff_E=241.16, -7.4, 2.157, 4.259
6LU7_idABKMgen4_uff_E=241.16, -7.3, 4.051, 7.820
6LU7_idABKMgen4_uff_E=241.16, -7.1,17.200,19.943
6LU7_idABKMgen4_uff_E=241.16, -7.0, 3.057, 6.017
6LU7_idABKMgen4_uff_E=241.16, -6.9,17.089,19.766
6LU7_idABKMgen4_uff_E=241.16, -6.9,17.522,19.047
6LU7_idABKMgen4_uff_E=241.16, -6.6,18.733,19.986
6LU7_idABKTgen5_uff_E=302.68, -5.9, 0.000, 0.000
6LU7_idABKTgen5_uff_E=302.68, -5.6,19.404,22.236
6LU7_idABKTgen5_uff_E=302.68, -5.6, 1.573, 4.590
6LU7_idABKTgen5_uff_E=302.68, -5.5, 1.749, 2.516
6LU7_idABKTgen5_uff_E=302.68, -5.5, 1.237, 4.341
6LU7_idABKTgen5_uff_E=302.68, -5.5,24.956,26.215
6LU7_idABKTgen5_uff_E=302.68, -5.5, 1.554, 3.172
6LU7_idABKTgen5_uff_E=302.68, -5.5,25.368,28.501
6LU7_idABKTgen5_uff_E=302.68, -5.5,25.263,27.476
6LU7_idABKXgen3_uff_E=590.66, -8.4, 0.000, 0.000
6LU7_idABKXgen3_uff_E=590.66, -7.8, 1.889, 5.596
6LU7_idABKXgen3_uff_E=590.66, -7.6, 1.076, 2.096
6LU7_idABKXgen3_uff_E=590.66, -7.2,24.635,25.952
6LU7_idABKXgen3_uff_E=590.66, -7.2,24.016,26.337
6LU7_idABKXgen3_uff_E=590.66, -7.0,24.159,26.003
6LU7_idABKXgen3_uff_E=590.66, -6.9,21.228,23.233
6LU7_idABKXgen3_uff_E=590.66, -6.8,24.116,25.963
6LU7_idABKXgen3_uff_E=590.66, -6.8,13.339,14.627
6LU7_idABKYgen3_uff_E=1230.42, -9.0, 0.000, 0.000
6LU7_idABKYgen3_uff_E=1230.42, -8.2, 4.800, 7.874
6LU7_idABKYgen3_uff_E=1230.42, -7.9, 4.788, 8.568
6LU7_idABKYgen3_uff_E=1230.42, -7.9,22.516,25.193
6LU7_idABKYgen3_uff_E=1230.42, -7.7,23.171,25.974
6LU7_idABKYgen3_uff_E=1230.42, -7.6, 4.896, 8.762
6LU7_idABKYgen3_uff_E=1230.42, -7.4,21.811,24.230
6LU7_idABKYgen3_uff_E=1230.42, -7.4,22.748,25.278
6LU7_idABKYgen3_uff_E=1230.42, -7.2, 4.844, 8.949
6LU7_idABLBgen4_uff_E=1231.29, -8.7, 0.000, 0.000
6LU7_idABLBgen4_uff_E=1231.29, -8.7,21.055,25.754
6LU7_idABLBgen4_uff_E=1231.29, -8.6,20.751,26.282
6LU7_idABLBgen4_uff_E=1231.29, -8.5,21.388,25.262
6LU7_idABLBgen4_uff_E=1231.29, -8.4,20.220,22.801
6LU7_idABLBgen4_uff_E=1231.29, -8.4,23.073,28.168
6LU7_idABLBgen4_uff_E=1231.29, -8.3,22.354,27.608
6LU7_idABLBgen4_uff_E=1231.29, -8.3,21.368,24.762
6LU7_idABLBgen4_uff_E=1231.29, -8.3,22.134,25.399
6LU7_idABLBgen5_uff_E=171.02, -5.8, 0.000, 0.000
6LU7_idABLBgen5_uff_E=171.02, -5.8, 0.897, 3.234
6LU7_idABLBgen5_uff_E=171.02, -5.6,22.297,26.218
6LU7_idABLBgen5_uff_E=171.02, -5.5, 3.439, 4.424
6LU7_idABLBgen5_uff_E=171.02, -5.4,24.544,26.511
6LU7_idABLBgen5_uff_E=171.02, -5.4,24.142,26.621
6LU7_idABLBgen5_uff_E=171.02, -5.3,24.986,26.792
6LU7_idABLBgen5_uff_E=171.02, -5.2,32.450,34.388
6LU7_idABLBgen5_uff_E=171.02, -5.1, 1.949, 4.261
6LU7_idABLFgen3_uff_E=2129.90, -7.7, 0.000, 0.000
6LU7_idABLFgen3_uff_E=2129.90, -7.4, 1.392, 2.199
6LU7_idABLFgen3_uff_E=2129.90, -7.3, 3.358, 6.973
6LU7_idABLFgen3_uff_E=2129.90, -7.2,16.586,19.469
6LU7_idABLFgen3_uff_E=2129.90, -7.1,21.604,25.298
6LU7_idABLFgen3_uff_E=2129.90, -7.1,41.592,44.722
6LU7_idABLFgen3_uff_E=2129.90, -7.0, 2.515, 6.068
6LU7_idABLFgen3_uff_E=2129.90, -6.9,23.166,26.518
6LU7_idABLFgen3_uff_E=2129.90, -6.8, 3.178, 6.058
6LU7_idABLHgen4_uff_E=650.94, -8.0, 0.000, 0.000
6LU7_idABLHgen4_uff_E=650.94, -7.7,27.766,29.353
6LU7_idABLHgen4_uff_E=650.94, -7.7,27.321,28.758
6LU7_idABLHgen4_uff_E=650.94, -7.5,36.987,40.110
6LU7_idABLHgen4_uff_E=650.94, -7.4,34.309,37.294
6LU7_idABLHgen4_uff_E=650.94, -7.4,30.209,32.328
6LU7_idABLHgen4_uff_E=650.94, -7.3,38.310,41.323
6LU7_idABLHgen4_uff_E=650.94, -7.3,34.767,36.229
6LU7_idABLHgen4_uff_E=650.94, -7.2,34.415,36.651
6LU7_idABMCgen4_uff_E=588.19, -8.1, 0.000, 0.000
6LU7_idABMCgen4_uff_E=588.19, -7.8, 2.090, 7.346
6LU7_idABMCgen4_uff_E=588.19, -7.6, 2.725, 7.445
6LU7_idABMCgen4_uff_E=588.19, -7.5,21.361,24.616
6LU7_idABMCgen4_uff_E=588.19, -7.4, 7.338, 9.481
6LU7_idABMCgen4_uff_E=588.19, -7.3, 5.106, 6.903
6LU7_idABMCgen4_uff_E=588.19, -7.1,21.587,24.798
6LU7_idABMCgen4_uff_E=588.19, -6.9,25.310,28.852
6LU7_idABMCgen4_uff_E=588.19, -6.8, 5.133, 7.187
6LU7_idABMDgen4_uff_E=784.50, -8.9, 0.000, 0.000
6LU7_idABMDgen4_uff_E=784.50, -7.9,21.389,24.386
6LU7_idABMDgen4_uff_E=784.50, -7.8, 1.451, 7.153
6LU7_idABMDgen4_uff_E=784.50, -7.7,24.983,27.582
6LU7_idABMDgen4_uff_E=784.50, -7.5,24.961,26.552
6LU7_idABMDgen4_uff_E=784.50, -7.5,27.137,28.836
6LU7_idABMDgen4_uff_E=784.50, -7.3,25.376,28.780
6LU7_idABMDgen4_uff_E=784.50, -7.3,21.910,25.047
6LU7_idABMDgen4_uff_E=784.50, -7.2, 5.722, 8.289
6LU7_idABMDgen5_uff_E=1157.41, -7.1, 0.000, 0.000
6LU7_idABMDgen5_uff_E=1157.41, -6.7, 0.837, 5.843
6LU7_idABMDgen5_uff_E=1157.41, -6.5,33.689,36.180
6LU7_idABMDgen5_uff_E=1157.41, -6.2, 4.772, 6.903
6LU7_idABMDgen5_uff_E=1157.41, -6.2, 4.939, 6.030
6LU7_idABMDgen5_uff_E=1157.41, -6.2, 8.169,11.500
6LU7_idABMDgen5_uff_E=1157.41, -6.0,25.747,27.641
6LU7_idABMDgen5_uff_E=1157.41, -6.0,28.899,29.672
6LU7_idABMDgen5_uff_E=1157.41, -5.9,23.750,26.178
6LU7_idABMFgen4_uff_E=414.65, -8.5, 0.000, 0.000
6LU7_idABMFgen4_uff_E=414.65, -8.1, 4.579, 7.562
6LU7_idABMFgen4_uff_E=414.65, -8.0, 3.357, 6.453
6LU7_idABMFgen4_uff_E=414.65, -8.0, 2.695, 6.111
6LU7_idABMFgen4_uff_E=414.65, -7.9, 2.410, 6.391
6LU7_idABMFgen4_uff_E=414.65, -7.8, 2.521, 6.789
6LU7_idABMFgen4_uff_E=414.65, -7.7,15.357,18.636
6LU7_idABMFgen4_uff_E=414.65, -7.6, 1.352, 6.196
6LU7_idABMFgen4_uff_E=414.65, -7.6,36.081,39.293
6LU7_idABMJgen4_uff_E=1148.66, -9.2, 0.000, 0.000
6LU7_idABMJgen4_uff_E=1148.66, -8.7, 3.256,10.381
6LU7_idABMJgen4_uff_E=1148.66, -8.7, 1.672, 2.663
6LU7_idABMJgen4_uff_E=1148.66, -8.6,40.688,42.655
6LU7_idABMJgen4_uff_E=1148.66, -8.4, 4.574, 7.641
6LU7_idABMJgen4_uff_E=1148.66, -8.3,19.413,22.206
6LU7_idABMJgen4_uff_E=1148.66, -8.3, 3.082, 9.813
6LU7_idABMJgen4_uff_E=1148.66, -8.3,23.375,26.313
6LU7_idABMJgen4_uff_E=1148.66, -8.2, 3.380, 5.034
6LU7_idABMKgen4_uff_E=611.69, -9.3, 0.000, 0.000
6LU7_idABMKgen4_uff_E=611.69, -9.1, 3.543,10.096
6LU7_idABMKgen4_uff_E=611.69, -9.1, 4.318, 9.846
6LU7_idABMKgen4_uff_E=611.69, -9.1,25.470,30.339
6LU7_idABMKgen4_uff_E=611.69, -8.7,20.344,23.077
6LU7_idABMKgen4_uff_E=611.69, -8.6, 2.515, 6.051
6LU7_idABMKgen4_uff_E=611.69, -8.6, 3.291, 6.399
6LU7_idABMKgen4_uff_E=611.69, -8.4, 3.339,10.145
6LU7_idABMKgen4_uff_E=611.69, -8.4, 4.633,10.269
6LU7_idABMPgen3_uff_E=627.89, -8.8, 0.000, 0.000
6LU7_idABMPgen3_uff_E=627.89, -8.6, 1.959, 3.108
6LU7_idABMPgen3_uff_E=627.89, -8.3, 2.726, 5.522
6LU7_idABMPgen3_uff_E=627.89, -8.1, 1.603, 3.544
6LU7_idABMPgen3_uff_E=627.89, -7.9, 2.322, 4.018
6LU7_idABMPgen3_uff_E=627.89, -7.6, 1.727, 2.539
6LU7_idABMPgen3_uff_E=627.89, -7.3,21.629,23.402
6LU7_idABMPgen3_uff_E=627.89, -7.2,22.107,23.503
6LU7_idABMPgen3_uff_E=627.89, -7.1, 3.391, 6.097
6LU7_idABMQgen5_uff_E=339.19, -7.4, 0.000, 0.000
6LU7_idABMQgen5_uff_E=339.19, -7.3,21.597,23.614
6LU7_idABMQgen5_uff_E=339.19, -7.3,22.977,25.408
6LU7_idABMQgen5_uff_E=339.19, -7.3, 1.520, 4.237
6LU7_idABMQgen5_uff_E=339.19, -6.9,41.825,46.802
6LU7_idABMQgen5_uff_E=339.19, -6.7,19.815,23.197
6LU7_idABMQgen5_uff_E=339.19, -6.6, 3.878, 6.416
6LU7_idABMQgen5_uff_E=339.19, -6.5,20.943,24.190
6LU7_idABMQgen5_uff_E=339.19, -6.5,20.312,23.285
6LU7_idABMRgen3_uff_E=1031.40, -8.1, 0.000, 0.000
6LU7_idABMRgen3_uff_E=1031.40, -7.6, 1.353, 2.055
6LU7_idABMRgen3_uff_E=1031.40, -7.6,19.589,23.625
6LU7_idABMRgen3_uff_E=1031.40, -7.3, 3.236, 7.143
6LU7_idABMRgen3_uff_E=1031.40, -7.3,19.047,23.253
6LU7_idABMRgen3_uff_E=1031.40, -7.3,18.700,20.563
6LU7_idABMRgen3_uff_E=1031.40, -7.2,19.311,23.792
6LU7_idABMRgen3_uff_E=1031.40, -7.1,18.301,22.646
6LU7_idABMRgen3_uff_E=1031.40, -7.1, 2.825, 4.997
6LU7_idABMWgen3_uff_E=553.33, -8.4, 0.000, 0.000
6LU7_idABMWgen3_uff_E=553.33, -8.3, 4.152, 7.672
6LU7_idABMWgen3_uff_E=553.33, -8.2, 0.789, 2.782
6LU7_idABMWgen3_uff_E=553.33, -8.1, 5.513, 8.016
6LU7_idABMWgen3_uff_E=553.33, -8.1, 4.192, 7.891
6LU7_idABMWgen3_uff_E=553.33, -7.7, 2.373, 7.739
6LU7_idABMWgen3_uff_E=553.33, -7.6,21.858,24.707
6LU7_idABMWgen3_uff_E=553.33, -7.4,29.074,31.944
6LU7_idABMWgen3_uff_E=553.33, -7.4, 2.408, 7.373
6LU7_idABNAgen4_uff_E=630.92, -8.4, 0.000, 0.000
6LU7_idABNAgen4_uff_E=630.92, -7.9,21.799,25.093
6LU7_idABNAgen4_uff_E=630.92, -7.9, 3.198, 8.173
6LU7_idABNAgen4_uff_E=630.92, -7.8,25.782,27.392
6LU7_idABNAgen4_uff_E=630.92, -7.7, 6.799, 9.131
6LU7_idABNAgen4_uff_E=630.92, -7.4, 6.858, 9.146
6LU7_idABNAgen4_uff_E=630.92, -7.4, 3.616, 8.383
6LU7_idABNAgen4_uff_E=630.92, -7.3,25.618,28.274
6LU7_idABNAgen4_uff_E=630.92, -7.3, 8.025,10.114
6LU7_idABNEgen3_uff_E=600.71, -8.6, 0.000, 0.000
6LU7_idABNEgen3_uff_E=600.71, -8.4, 3.266, 5.993
6LU7_idABNEgen3_uff_E=600.71, -7.9,24.361,26.474
6LU7_idABNEgen3_uff_E=600.71, -7.5,33.400,35.082
6LU7_idABNEgen3_uff_E=600.71, -7.5,26.420,27.621
6LU7_idABNEgen3_uff_E=600.71, -7.3,24.537,26.641
6LU7_idABNEgen3_uff_E=600.71, -7.3,21.827,23.667
6LU7_idABNEgen3_uff_E=600.71, -7.1, 4.024, 6.827
6LU7_idABNEgen3_uff_E=600.71, -7.0,32.175,33.619
6LU7_idABNGgen4_uff_E=644.00, -8.9, 0.000, 0.000
6LU7_idABNGgen4_uff_E=644.00, -8.6,15.741,17.381
6LU7_idABNGgen4_uff_E=644.00, -8.6, 3.553, 5.194
6LU7_idABNGgen4_uff_E=644.00, -8.5,16.509,20.763
6LU7_idABNGgen4_uff_E=644.00, -8.5, 4.184, 6.706
6LU7_idABNGgen4_uff_E=644.00, -8.4, 3.452,14.906
6LU7_idABNGgen4_uff_E=644.00, -8.4, 3.689,15.444
6LU7_idABNGgen4_uff_E=644.00, -8.2, 6.227,18.694
6LU7_idABNGgen4_uff_E=644.00, -8.1, 7.253,11.086
6LU7_idABNHgen1_uff_E=969.89, -8.7, 0.000, 0.000
6LU7_idABNHgen1_uff_E=969.89, -8.4,20.194,23.900
6LU7_idABNHgen1_uff_E=969.89, -8.0, 1.954, 8.801
6LU7_idABNHgen1_uff_E=969.89, -7.8,20.024,23.722
6LU7_idABNHgen1_uff_E=969.89, -7.7, 1.991, 8.739
6LU7_idABNHgen1_uff_E=969.89, -7.7,22.174,25.685
6LU7_idABNHgen1_uff_E=969.89, -7.5,20.269,24.170
6LU7_idABNHgen1_uff_E=969.89, -7.5,36.264,39.568
6LU7_idABNHgen1_uff_E=969.89, -7.4,30.179,34.799
6LU7_idABNJgen3_uff_E=607.55, -8.3, 0.000, 0.000
6LU7_idABNJgen3_uff_E=607.55, -7.8,21.924,24.956
6LU7_idABNJgen3_uff_E=607.55, -7.7, 2.450, 6.919
6LU7_idABNJgen3_uff_E=607.55, -7.6,32.187,35.159
6LU7_idABNJgen3_uff_E=607.55, -7.4,22.845,25.674
6LU7_idABNJgen3_uff_E=607.55, -7.1,25.183,28.036
6LU7_idABNJgen3_uff_E=607.55, -7.1,32.113,35.255
6LU7_idABNJgen3_uff_E=607.55, -6.9,24.318,26.514
6LU7_idABNJgen3_uff_E=607.55, -6.7,32.926,34.662
6LU7_idABNNgen4_uff_E=271.40, -7.6, 0.000, 0.000
6LU7_idABNNgen4_uff_E=271.40, -7.6, 0.503, 2.222
6LU7_idABNNgen4_uff_E=271.40, -7.5,18.811,23.312
6LU7_idABNNgen4_uff_E=271.40, -7.5, 2.700,10.582
6LU7_idABNNgen4_uff_E=271.40, -7.4,18.955,21.528
6LU7_idABNNgen4_uff_E=271.40, -7.3, 5.409, 9.520
6LU7_idABNNgen4_uff_E=271.40, -7.2,22.372,25.548
6LU7_idABNNgen4_uff_E=271.40, -7.2, 1.569, 3.280
6LU7_idABNNgen4_uff_E=271.40, -7.0, 3.017,10.244
6LU7_idABNOgen4_uff_E=672.25, -8.0, 0.000, 0.000
6LU7_idABNOgen4_uff_E=672.25, -7.8, 1.604, 5.276
6LU7_idABNOgen4_uff_E=672.25, -7.6,24.460,26.691
6LU7_idABNOgen4_uff_E=672.25, -7.5,20.823,23.387
6LU7_idABNOgen4_uff_E=672.25, -7.4, 1.687, 4.793
6LU7_idABNOgen4_uff_E=672.25, -7.3,24.978,27.338
6LU7_idABNOgen4_uff_E=672.25, -7.2,32.473,34.494
6LU7_idABNOgen4_uff_E=672.25, -7.1, 1.594, 4.567
6LU7_idABNOgen4_uff_E=672.25, -7.0,23.897,26.311
6LU7_idABNTgen4_uff_E=711.47, -8.5, 0.000, 0.000
6LU7_idABNTgen4_uff_E=711.47, -7.9,18.299,20.200
6LU7_idABNTgen4_uff_E=711.47, -7.7,18.512,20.520
6LU7_idABNTgen4_uff_E=711.47, -7.7,18.621,19.924
6LU7_idABNTgen4_uff_E=711.47, -7.7,18.632,24.188
6LU7_idABNTgen4_uff_E=711.47, -7.6,20.136,24.288
6LU7_idABNTgen4_uff_E=711.47, -7.6,18.455,20.368
6LU7_idABNTgen4_uff_E=711.47, -7.5,20.049,21.703
6LU7_idABNTgen4_uff_E=711.47, -7.5,21.095,23.943
6LU7_idABNUgen4_uff_E=390.85, -8.3, 0.000, 0.000
6LU7_idABNUgen4_uff_E=390.85, -8.3,16.813,20.587
6LU7_idABNUgen4_uff_E=390.85, -8.2,16.637,20.703
6LU7_idABNUgen4_uff_E=390.85, -8.0,18.188,21.681
6LU7_idABNUgen4_uff_E=390.85, -8.0,16.888,20.981
6LU7_idABNUgen4_uff_E=390.85, -7.8, 2.049,13.392
6LU7_idABNUgen4_uff_E=390.85, -7.8, 2.264, 3.466
6LU7_idABNUgen4_uff_E=390.85, -7.8, 1.669, 3.819
6LU7_idABNUgen4_uff_E=390.85, -7.7, 1.720, 2.167
6LU7_idABOAgen3_uff_E=575.50,-10.1, 0.000, 0.000
6LU7_idABOAgen3_uff_E=575.50,-10.0, 5.211, 7.070
6LU7_idABOAgen3_uff_E=575.50, -9.9, 2.268,12.015
6LU7_idABOAgen3_uff_E=575.50, -9.5,17.884,22.519
6LU7_idABOAgen3_uff_E=575.50, -9.4,18.178,19.810
6LU7_idABOAgen3_uff_E=575.50, -9.3,18.708,20.957
6LU7_idABOAgen3_uff_E=575.50, -9.2,21.677,24.401
6LU7_idABOAgen3_uff_E=575.50, -9.2,17.985,20.025
6LU7_idABOAgen3_uff_E=575.50, -9.1,18.210,22.597
6LU7_idABOGgen3_uff_E=545.54, -8.5, 0.000, 0.000
6LU7_idABOGgen3_uff_E=545.54, -8.4,15.594,17.037
6LU7_idABOGgen3_uff_E=545.54, -8.2,14.946,16.428
6LU7_idABOGgen3_uff_E=545.54, -8.1,15.331,17.171
6LU7_idABOGgen3_uff_E=545.54, -8.0,15.132,16.394
6LU7_idABOGgen3_uff_E=545.54, -7.9,13.793,17.513
6LU7_idABOGgen3_uff_E=545.54, -7.9,15.930,17.248
6LU7_idABOGgen3_uff_E=545.54, -7.8,16.179,17.147
6LU7_idABOGgen3_uff_E=545.54, -7.8, 5.188, 8.033
6LU7_idABOLgen4_uff_E=270.62, -8.5, 0.000, 0.000
6LU7_idABOLgen4_uff_E=270.62, -8.2, 2.865,11.667
6LU7_idABOLgen4_uff_E=270.62, -8.2, 2.620, 4.911
6LU7_idABOLgen4_uff_E=270.62, -8.1,33.172,35.391
6LU7_idABOLgen4_uff_E=270.62, -8.1,17.957,20.477
6LU7_idABOLgen4_uff_E=270.62, -8.1,17.329,18.283
6LU7_idABOLgen4_uff_E=270.62, -7.9, 2.104, 3.965
6LU7_idABOLgen4_uff_E=270.62, -7.8, 4.029,11.926
6LU7_idABOLgen4_uff_E=270.62, -7.5, 2.743,11.791
6LU7_idABOZgen3_uff_E=400.83, -8.1, 0.000, 0.000
6LU7_idABOZgen3_uff_E=400.83, -7.9, 6.254, 9.183
6LU7_idABOZgen3_uff_E=400.83, -7.7, 2.831, 9.397
6LU7_idABOZgen3_uff_E=400.83, -7.5,23.607,27.309
6LU7_idABOZgen3_uff_E=400.83, -7.3,23.157,25.319
6LU7_idABOZgen3_uff_E=400.83, -7.2, 3.904, 9.468
6LU7_idABOZgen3_uff_E=400.83, -7.1,23.168,26.404
6LU7_idABOZgen3_uff_E=400.83, -7.1,37.586,43.307
6LU7_idABOZgen3_uff_E=400.83, -7.1,30.080,36.494
6LU7_idABPFgen4_uff_E=555.45, -7.8, 0.000, 0.000
6LU7_idABPFgen4_uff_E=555.45, -7.5,17.869,21.205
6LU7_idABPFgen4_uff_E=555.45, -7.5,19.040,20.803
6LU7_idABPFgen4_uff_E=555.45, -7.5, 5.698, 7.874
6LU7_idABPFgen4_uff_E=555.45, -7.5,17.872,21.756
6LU7_idABPFgen4_uff_E=555.45, -7.5,20.872,24.814
6LU7_idABPFgen4_uff_E=555.45, -7.5, 3.971, 8.799
6LU7_idABPFgen4_uff_E=555.45, -7.4,18.380,21.835
